"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2015",1064,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2016",800,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2017",675.785862967518,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2018",682.689460692018,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2019",689.302252732663,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2020",701.892079237983,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2021",717.147492335127,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2022",733.149362322405,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2023",749.104081525365,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2024",764.160553461525,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2025",778.376095722085,
"PRY","CROPYIELD","WHEAT","THND_TONNE","A","2026",790.805024869589,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1990",0.00009,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1991",28481.829880476,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1992",19507,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1993",21831,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1994",13857,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1995",17000,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1996",15000,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1997",19000,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1998",17000,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","1999",15000,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2000",11000,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2001",21333,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2002",19756,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2003",3600,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2004",17520,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2005",18699,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2006",13947,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2007",13947,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2008",25885,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2009",20886,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2010",16851,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2011",22320,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2012",15760,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2013",22279,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2014",24114,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2015",26532,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2016",26027,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2017",26699.9645933775,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2018",27098.0194070213,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2019",27431.4744915934,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2020",27827.965852407,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2021",28228.0944786863,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2022",28608.8388132325,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2023",28999.220864583,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2024",29402.515176703,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2025",29806.2625832295,
"UKR","CROPYIELD","WHEAT","THND_TONNE","A","2026",30224.6237661773,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1990",3931,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1991",4060.738,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1992",3620.503,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1993",3582.45,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1994",4150.922,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1995",3468.217,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1996",3375.008,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1997",3656.594,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1998",3235.08,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","1999",3020.9,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2000",3493.20939,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2001",3275.45875,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2002",3236.18293,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2003",2715.77232,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2004",2321.22363,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2005",3015.17723,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2006",3378.11612,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2007",3515.39201,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2008",4213.54591,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2009",4116.16143,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2010",3676.70751,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2011",3627.51083,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2012",3274.33675,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2013",3357.3069,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2014",3669.81371,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2015",3710.70627,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2016",3784,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2017",3808.17143691942,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2018",3889.00267060527,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2019",3922.17614498028,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2020",3976.49116322751,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2021",4025.31915728526,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2022",4075.63776702904,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2023",4125.02998084521,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2024",4175.30181395987,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2025",4224.05163030989,
"MEX","CROPYIELD","WHEAT","THND_TONNE","A","2026",4278.21710653564,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1990",3580.0000232744,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1991",4035,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1992",4124,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1993",3430,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1994",2646,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1995",1648,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1996",1200,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1997",1795,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1998",1734,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","1999",2046,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2000",1787,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2001",2082,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2002",2436,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2003",2524,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2004",2776,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2005",2648,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2006",2630,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2007",2558,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2008",1986,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2009",1152,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2010",1349,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2011",1184,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2012",780,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2013",600,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2014",500,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2015",30,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2016",10,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2017",5.209420076152,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2018",3.734031221598,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2019",3.364561422949,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2020",3.269062891838,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2021",3.250071154756,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2022",3.25178047704,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2023",3.257209808143,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2024",3.262850577645,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2025",3.261838457866,
"SAU","CROPYIELD","WHEAT","THND_TONNE","A","2026",3.255023758892,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1990",671.667476666667,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1991",720.688219979511,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1992",615.582252415413,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1993",1549.21088641563,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1994",1595.2084009573,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1995",1528.16975280857,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1996",1557.30062999106,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1997",1558.98809802394,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1998",1417.91508455334,
"SSA","CROPYIELD","WHEAT","THND_HA","A","1999",1506.52872,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2000",1593.10372,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2001",1704.99472,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2002",1521.47472,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2003",1770.07396333895,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2004",1695.75605333583,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2005",2010.63696334277,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2006",2160.80972,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2007",2160.33072,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2008",2246.84663000311,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2009",2453.90929666667,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2010",2201.99363002693,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2011",2132.54196337515,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2012",2250.85296333333,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2013",2243.94063,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2014",2335.27929679878,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2015",2326.04596333333,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2016",2329.13705333333,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2017",2303.60766749473,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2018",2302.01747170009,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2019",2307.08362903275,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2020",2316.8199709316,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2021",2329.27190071168,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2022",2344.15607198823,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2023",2358.71947227855,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2024",2371.75158065138,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2025",2381.48761000169,
"SSA","CROPYIELD","WHEAT","THND_HA","A","2026",2387.53791227437,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1990",291.040000022556,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1991",236.600000117805,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1992",498.4,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1993",413.4,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1994",413.2,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1995",629.700000034026,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1996",670.5,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1997",819.4000000852,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1998",687.548000021156,
"ARG","CROPYIELD","RICE","THND_TONNE","A","1999",1127.44,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2000",614.72,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2001",584.120000113216,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2002",484.84,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2003",488.240000246713,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2004",720.800000025966,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2005",650.080000004661,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2006",811.58,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2007",734.468000052205,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2008",853.4,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2009",910.452,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2010",845.444000047034,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2011",1188.708,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2012",1066.24,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2013",1063.18000002854,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2014",1074.40000003221,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2015",1060.8,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2016",952,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2017",1025.78410481624,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2018",1048.98273050975,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2019",1072.33753653254,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2020",1101.71490232277,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2021",1129.78462252611,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2022",1158.6378862093,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2023",1188.03465965893,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2024",1216.53516269008,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2025",1247.76924922348,
"ARG","CROPYIELD","RICE","THND_TONNE","A","2026",1277.97475190725,
"NZL","CROPYIELD","RICE","THND_HA","A","1991",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1992",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1993",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1994",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1995",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1996",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1997",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1998",0,
"NZL","CROPYIELD","RICE","THND_HA","A","1999",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2000",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2001",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2002",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2003",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2004",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2005",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2006",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2007",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2008",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2009",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2010",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2011",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2012",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2013",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2014",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2015",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2016",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2017",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2018",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2019",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2020",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2021",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2022",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2023",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2024",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2025",0,
"NZL","CROPYIELD","RICE","THND_HA","A","2026",0,
"SAU","CROPYIELD","RICE","THND_HA","A","1990",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1991",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1992",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1993",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1994",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1995",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1996",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1997",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1998",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","1999",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2000",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2001",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2002",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2003",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2004",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2005",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2006",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2007",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2008",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2009",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2010",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2011",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2012",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2013",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2014",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2015",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2016",0.00009,
"SAU","CROPYIELD","RICE","THND_HA","A","2017",0.000094073265,
"SAU","CROPYIELD","RICE","THND_HA","A","2018",0.000095777024,
"SAU","CROPYIELD","RICE","THND_HA","A","2019",0.000096634216,
"SAU","CROPYIELD","RICE","THND_HA","A","2020",0.000096969992,
"SAU","CROPYIELD","RICE","THND_HA","A","2021",0.000097059864,
"SAU","CROPYIELD","RICE","THND_HA","A","2022",0.000097171569,
"SAU","CROPYIELD","RICE","THND_HA","A","2023",0.000097272248,
"SAU","CROPYIELD","RICE","THND_HA","A","2024",0.000097429499,
"SAU","CROPYIELD","RICE","THND_HA","A","2025",0.000097572732,
"SAU","CROPYIELD","RICE","THND_HA","A","2026",0.000097745908,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1990",100,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1991",98,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1992",97,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1993",97,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1994",103,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1995",102,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1996",96.54713,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1997",95.43245,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1998",95.91719,
"CHE","CROPYIELD","WHEAT","THND_HA","A","1999",92.86137,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2000",94.1085,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2001",89.68229,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2002",89.34535,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2003",84.42849,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2004",85.73404,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2005",90.07768,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2006",91.06626,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2007",88.35269,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2008",88.43272,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2009",87.9301,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2010",86.90984,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2011",83.5353034,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2012",85.3869263,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2013",85.6503662,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2014",83.1377271,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2015",82.3115202,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2016",82.3115202,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2017",82.528188988303,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2018",82.53009750775,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2019",82.441850194343,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2020",82.292889960278,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2021",82.131641252778,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2022",81.729922480178,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2023",81.376404344465,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2024",81.110620225956,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2025",80.786346762644,
"CHE","CROPYIELD","WHEAT","THND_HA","A","2026",80.501066195868,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1990",202477.851,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1991",195047.220214342,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1992",207563.67,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1993",211283.55,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1994",195197.21,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1995",201603.47,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1996",213505.232,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1997",241792.132,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1998",207227.7,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","1999",220351.953,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2000",214619.052,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2001",216424.295561264,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2002",219226.109122468,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2003",194018.788156161,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2004",217034.661,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2005",220262.681,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2006",227329.88,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2007",240469.974525964,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2008",262849.14,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2009",264467,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2010",244961,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2011",268219,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2012",259702,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2013",275124,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2014",289790,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2015",285460,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2016",302275.39,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2017",296585.829809015,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2018",299566.381882776,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2019",301846.074969672,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2020",304492.73817568,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2021",307303.854655368,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2022",310024.745575097,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2023",312732.446479379,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2024",315574.185607213,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2025",318296.903528332,
"BRICS","CROPYIELD","WHEAT","THND_TONNE","A","2026",321519.975576926,
"KAZ","CROPYIELD","RICE","THND_HA","A","1990",0.00009,
"KAZ","CROPYIELD","RICE","THND_HA","A","1991",118,
"KAZ","CROPYIELD","RICE","THND_HA","A","1992",121,
"KAZ","CROPYIELD","RICE","THND_HA","A","1993",112,
"KAZ","CROPYIELD","RICE","THND_HA","A","1994",102,
"KAZ","CROPYIELD","RICE","THND_HA","A","1995",94.7,
"KAZ","CROPYIELD","RICE","THND_HA","A","1996",88.5,
"KAZ","CROPYIELD","RICE","THND_HA","A","1997",85.2,
"KAZ","CROPYIELD","RICE","THND_HA","A","1998",73.4,
